class_weight,max_depth,max_features,min_samples_leaf,n_estimators,n_jobs,random_state,val_acc,val_macro_f1,val_bal_acc
balanced_subsample,,sqrt,5,400,-1,42,0.43031470777135516,0.3589691372034242,0.36027871843474685
balanced_subsample,,log2,5,400,-1,42,0.43031470777135516,0.3589691372034242,0.36027871843474685
balanced,,sqrt,5,400,-1,42,0.42838792549775206,0.3549502832110763,0.3556819230578096
balanced,,log2,5,400,-1,42,0.42838792549775206,0.3549502832110763,0.3556819230578096
balanced,,sqrt,5,200,-1,42,0.42517662170841364,0.3515761302489302,0.3528665443559061
balanced,,log2,5,200,-1,42,0.42517662170841364,0.3515761302489302,0.3528665443559061
balanced_subsample,,sqrt,5,200,-1,42,0.4193962748876044,0.34873792740760173,0.3502960914308432
balanced_subsample,,log2,5,200,-1,42,0.4193962748876044,0.34873792740760173,0.3502960914308432
,,sqrt,5,400,-1,42,0.4187540141297367,0.3467319919459347,0.34733264165888283
,,log2,5,400,-1,42,0.4187540141297367,0.3467319919459347,0.34733264165888283
balanced,,sqrt,2,200,-1,42,0.3956326268464997,0.3464268781052662,0.34847562861747255
balanced,,log2,2,200,-1,42,0.3956326268464997,0.3464268781052662,0.34847562861747255
balanced,,sqrt,2,400,-1,42,0.38856775850995506,0.345984012833489,0.34912774983696976
balanced,,log2,2,400,-1,42,0.38856775850995506,0.345984012833489,0.34912774983696976
,,sqrt,5,200,-1,42,0.41490044958253053,0.3437715001111153,0.34473024189336243
,,log2,5,200,-1,42,0.41490044958253053,0.3437715001111153,0.34473024189336243
balanced_subsample,,sqrt,2,400,-1,42,0.38792549775208734,0.3435966924768186,0.34604513327917585
balanced_subsample,,log2,2,400,-1,42,0.38792549775208734,0.3435966924768186,0.34604513327917585
,,sqrt,1,200,-1,42,0.380218368657675,0.3431206614825541,0.3477778690544648
,,log2,1,200,-1,42,0.380218368657675,0.3431206614825541,0.3477778690544648
balanced_subsample,,sqrt,2,200,-1,42,0.38471419396274886,0.34067687861901724,0.34347924418846404
balanced_subsample,,log2,2,200,-1,42,0.38471419396274886,0.34067687861901724,0.34347924418846404
,,sqrt,1,400,-1,42,0.37957610789980734,0.3401579212102231,0.3436004393451202
,,log2,1,400,-1,42,0.37957610789980734,0.3401579212102231,0.3436004393451202
balanced_subsample,,sqrt,1,400,-1,42,0.37508028259473347,0.33894507695592974,0.34327032199372626
balanced_subsample,,log2,1,400,-1,42,0.37508028259473347,0.33894507695592974,0.34327032199372626
,,sqrt,2,200,-1,42,0.3827874116891458,0.3386204237110637,0.3408225855034366
,,log2,2,200,-1,42,0.3827874116891458,0.3386204237110637,0.3408225855034366
,,sqrt,2,400,-1,42,0.380218368657675,0.33706757746118643,0.33936570816003436
,,log2,2,400,-1,42,0.380218368657675,0.33706757746118643,0.33936570816003436
balanced,,sqrt,1,200,-1,42,0.380218368657675,0.335665006059138,0.3376750610793164
balanced,,log2,1,200,-1,42,0.380218368657675,0.335665006059138,0.3376750610793164
balanced_subsample,,sqrt,1,200,-1,42,0.37122671804752727,0.33495133166143304,0.3390852858937965
balanced_subsample,,log2,1,200,-1,42,0.37122671804752727,0.33495133166143304,0.3390852858937965
balanced,,sqrt,1,400,-1,42,0.37315350032113037,0.33065437387471286,0.3330914501127267
balanced,,log2,1,400,-1,42,0.37315350032113037,0.33065437387471286,0.3330914501127267
balanced,8.0,sqrt,1,200,-1,42,0.47848426461143223,0.31693734084075814,0.3377328696477632
balanced,8.0,log2,1,200,-1,42,0.47848426461143223,0.31693734084075814,0.3377328696477632
balanced,8.0,sqrt,1,400,-1,42,0.4829800899165061,0.3133346510862955,0.3381933098245155
balanced,8.0,log2,1,400,-1,42,0.4829800899165061,0.3133346510862955,0.3381933098245155
,8.0,sqrt,1,400,-1,42,0.4797687861271676,0.3125596664927126,0.3353444630040375
,8.0,log2,1,400,-1,42,0.4797687861271676,0.3125596664927126,0.3353444630040375
,8.0,sqrt,2,200,-1,42,0.4900449582530507,0.311697833621318,0.33873285646335294
,8.0,log2,2,200,-1,42,0.4900449582530507,0.311697833621318,0.33873285646335294
balanced_subsample,8.0,sqrt,5,400,-1,42,0.4849068721901092,0.31156211564887876,0.33754321697584116
balanced_subsample,8.0,log2,5,400,-1,42,0.4849068721901092,0.31156211564887876,0.33754321697584116
balanced_subsample,8.0,sqrt,1,400,-1,42,0.4829800899165061,0.31137670160686187,0.3370984966729648
balanced_subsample,8.0,log2,1,400,-1,42,0.4829800899165061,0.31137670160686187,0.3370984966729648
balanced,8.0,sqrt,2,400,-1,42,0.4842646114322415,0.3109107260412949,0.336780549546507
balanced,8.0,log2,2,400,-1,42,0.4842646114322415,0.3109107260412949,0.336780549546507
,8.0,sqrt,5,200,-1,42,0.4829800899165061,0.31073615982370456,0.33611169426772264
,8.0,log2,5,200,-1,42,0.4829800899165061,0.31073615982370456,0.33611169426772264
,8.0,sqrt,5,400,-1,42,0.48233782915863843,0.3099468001449703,0.33485004761600506
,8.0,log2,5,400,-1,42,0.48233782915863843,0.3099468001449703,0.33485004761600506
balanced_subsample,8.0,sqrt,1,200,-1,42,0.481053307642903,0.30992159846460327,0.33542864039317943
balanced_subsample,8.0,log2,1,200,-1,42,0.481053307642903,0.30992159846460327,0.33542864039317943
balanced,8.0,sqrt,5,400,-1,42,0.48940269749518306,0.30914265419642706,0.33774301150187674
balanced,8.0,log2,5,400,-1,42,0.48940269749518306,0.30914265419642706,0.33774301150187674
,8.0,sqrt,2,400,-1,42,0.4842646114322415,0.30906434875295186,0.3350564343472145
,8.0,log2,2,400,-1,42,0.4842646114322415,0.30906434875295186,0.3350564343472145
balanced_subsample,8.0,sqrt,2,200,-1,42,0.4836223506743738,0.3089123225240534,0.3350422357514556
balanced_subsample,8.0,log2,2,200,-1,42,0.4836223506743738,0.3089123225240534,0.3350422357514556
balanced_subsample,8.0,sqrt,5,200,-1,42,0.48233782915863843,0.3070861354686813,0.33500268252041304
balanced_subsample,8.0,log2,5,200,-1,42,0.48233782915863843,0.3070861354686813,0.33500268252041304
balanced,8.0,sqrt,5,200,-1,42,0.4849068721901092,0.3067980445777863,0.3353535906727396
balanced,8.0,log2,5,200,-1,42,0.4849068721901092,0.3067980445777863,0.3353535906727396
,8.0,sqrt,1,200,-1,42,0.47719974309569685,0.3059544030279058,0.3308526358171748
,8.0,log2,1,200,-1,42,0.47719974309569685,0.3059544030279058,0.3308526358171748
balanced,8.0,sqrt,2,200,-1,42,0.48554913294797686,0.30568478483511163,0.33539010134754815
balanced,8.0,log2,2,200,-1,42,0.48554913294797686,0.30568478483511163,0.33539010134754815
balanced_subsample,8.0,sqrt,2,400,-1,42,0.47912652536929995,0.3045055328550114,0.33093985576255086
balanced_subsample,8.0,log2,2,400,-1,42,0.47912652536929995,0.3045055328550114,0.33093985576255086
balanced_subsample,6.0,sqrt,2,200,-1,42,0.5054592164418754,0.30298372804353496,0.3411435751861283
balanced_subsample,6.0,log2,2,200,-1,42,0.5054592164418754,0.30298372804353496,0.3411435751861283
,6.0,sqrt,2,200,-1,42,0.5048169556840078,0.30245425855010893,0.3398819285344108
,6.0,log2,2,200,-1,42,0.5048169556840078,0.30245425855010893,0.3398819285344108
,6.0,sqrt,5,200,-1,42,0.4945407835581246,0.30150815758058097,0.3357785343600946
,6.0,log2,5,200,-1,42,0.4945407835581246,0.30150815758058097,0.3357785343600946
balanced,6.0,sqrt,5,400,-1,42,0.5054592164418754,0.3013967729218995,0.3405365852174363
balanced,6.0,log2,5,400,-1,42,0.5054592164418754,0.3013967729218995,0.3405365852174363
balanced,6.0,sqrt,5,200,-1,42,0.4983943481053308,0.3009208210262397,0.3376659334106143
balanced,6.0,log2,5,200,-1,42,0.4983943481053308,0.3009208210262397,0.3376659334106143
balanced_subsample,6.0,sqrt,1,400,-1,42,0.5067437379576107,0.30076476828547444,0.3404681277021702
balanced_subsample,6.0,log2,1,400,-1,42,0.5067437379576107,0.30076476828547444,0.3404681277021702
balanced_subsample,6.0,sqrt,5,400,-1,42,0.5035324341682723,0.29967429035271276,0.33886672893765096
balanced_subsample,6.0,log2,5,400,-1,42,0.5035324341682723,0.29967429035271276,0.33886672893765096
,6.0,sqrt,1,400,-1,42,0.5022479126525369,0.2989316008836757,0.33721107125362443
,6.0,log2,1,400,-1,42,0.5022479126525369,0.2989316008836757,0.33721107125362443
,6.0,sqrt,2,400,-1,42,0.5086705202312138,0.29821464267866066,0.3394382224169458
,6.0,log2,2,400,-1,42,0.5086705202312138,0.29821464267866066,0.3394382224169458
,6.0,sqrt,5,400,-1,42,0.5048169556840078,0.29763759665437317,0.33769230223130936
,6.0,log2,5,400,-1,42,0.5048169556840078,0.29763759665437317,0.33769230223130936
balanced,6.0,sqrt,1,400,-1,42,0.50417469492614,0.2973133828267555,0.3381659268184091
balanced,6.0,log2,1,400,-1,42,0.50417469492614,0.2973133828267555,0.3381659268184091
balanced_subsample,6.0,sqrt,1,200,-1,42,0.49903660886319845,0.2967548010415994,0.33562082852862996
balanced_subsample,6.0,log2,1,200,-1,42,0.49903660886319845,0.2967548010415994,0.33562082852862996
balanced,6.0,sqrt,1,200,-1,42,0.5003211303789339,0.29597099250451425,0.3361705170215808
balanced,6.0,log2,1,200,-1,42,0.5003211303789339,0.29597099250451425,0.3361705170215808
balanced_subsample,6.0,sqrt,2,400,-1,42,0.5073859987154785,0.295660498908535,0.33830385603435253
balanced_subsample,6.0,log2,2,400,-1,42,0.5073859987154785,0.295660498908535,0.33830385603435253
balanced_subsample,6.0,sqrt,5,200,-1,42,0.4932562620423892,0.2953573461060065,0.33293120881773364
balanced_subsample,6.0,log2,5,200,-1,42,0.4932562620423892,0.2953573461060065,0.33293120881773364
balanced,4.0,sqrt,5,200,-1,42,0.51252408477842,0.29484284810494904,0.3399924747442478
balanced,4.0,log2,5,200,-1,42,0.51252408477842,0.29484284810494904,0.3399924747442478
,6.0,sqrt,1,200,-1,42,0.4938985228002569,0.29479333268830865,0.332219250658967
,6.0,log2,1,200,-1,42,0.4938985228002569,0.29479333268830865,0.332219250658967
balanced,6.0,sqrt,2,200,-1,42,0.5022479126525369,0.2947776585369864,0.33600824735576507
balanced,6.0,log2,2,200,-1,42,0.5022479126525369,0.2947776585369864,0.33600824735576507
balanced,6.0,sqrt,2,400,-1,42,0.5061014771997431,0.2944445605356524,0.33739666718390127
balanced,6.0,log2,2,400,-1,42,0.5061014771997431,0.2944445605356524,0.33739666718390127
balanced,4.0,sqrt,2,200,-1,42,0.5054592164418754,0.29346642951995966,0.33688348936575885
balanced,4.0,log2,2,200,-1,42,0.5054592164418754,0.29346642951995966,0.33688348936575885
balanced,4.0,sqrt,1,200,-1,42,0.5067437379576107,0.29214299763183077,0.33669586506465937
balanced,4.0,log2,1,200,-1,42,0.5067437379576107,0.29214299763183077,0.33669586506465937
balanced_subsample,4.0,sqrt,5,200,-1,42,0.5099550417469493,0.2907070076016063,0.3369529610664363
balanced_subsample,4.0,log2,5,200,-1,42,0.5099550417469493,0.2907070076016063,0.3369529610664363
balanced_subsample,4.0,sqrt,1,200,-1,42,0.5144508670520231,0.289392601535281,0.33849705835521443
balanced_subsample,4.0,log2,1,200,-1,42,0.5144508670520231,0.289392601535281,0.33849705835521443
balanced_subsample,4.0,sqrt,5,400,-1,42,0.5350032113037894,0.2867929407497389,0.3464655131321798
balanced_subsample,4.0,log2,5,400,-1,42,0.5350032113037894,0.2867929407497389,0.3464655131321798
balanced,4.0,sqrt,5,400,-1,42,0.5382145150931278,0.28673815073815073,0.3479477451108657
balanced,4.0,log2,5,400,-1,42,0.5382145150931278,0.28673815073815073,0.3479477451108657
balanced_subsample,4.0,sqrt,2,200,-1,42,0.5118818240205524,0.28617848372188415,0.33594536786026147
balanced_subsample,4.0,log2,2,200,-1,42,0.5118818240205524,0.28617848372188415,0.33594536786026147
,4.0,sqrt,1,400,-1,42,0.5394990366088632,0.2860386354871888,0.3483671107784583
,4.0,log2,1,400,-1,42,0.5394990366088632,0.2860386354871888,0.3483671107784583
,4.0,sqrt,2,400,-1,42,0.5388567758509955,0.2858212553259417,0.3479730997461494
,4.0,log2,2,400,-1,42,0.5388567758509955,0.2858212553259417,0.3479730997461494
,4.0,sqrt,5,400,-1,42,0.5401412973667309,0.283585355747158,0.34778547544504995
,4.0,log2,5,400,-1,42,0.5401412973667309,0.283585355747158,0.34778547544504995
balanced_subsample,4.0,sqrt,2,400,-1,42,0.5279383429672447,0.28354692140035914,0.34189305820511495
balanced_subsample,4.0,log2,2,400,-1,42,0.5279383429672447,0.28354692140035914,0.34189305820511495
balanced,4.0,sqrt,2,400,-1,42,0.5305073859987155,0.28328548100010353,0.3429812791514919
balanced,4.0,log2,2,400,-1,42,0.5305073859987155,0.28328548100010353,0.3429812791514919
balanced_subsample,4.0,sqrt,1,400,-1,42,0.5305073859987155,0.2832670518180358,0.3429812791514919
