date,daily_return_rate,overnight_return_rate,volatility_5,volatility_10,volatility_20,volatility_30,volume_5,body_length,return_3,return_5,return_10,rsi_14,macd,ma_ratio_5_21,return_3_volatility_5,nasdaq_return_1,nasdaq_return_5,relative_strength,target_label_next_day
1983-07-15,-0.03532385066007,0.0,0.0237412756472169,0.0202502262704734,0.0294273526494219,0.0303397049296162,91996800.0,0.007254,-0.0431239766025377,-0.0405379880178037,-0.0920702867199531,23.70447063820751,-0.0114190320270021,0.9256881211702738,-0.0010238182155249,-0.0083045269209369,-0.0209657103403755,-0.027019323739133103,flat
1983-07-18,-0.0028167165565387,0.0,0.014791951308141,0.0195248458521542,0.0294449987401609,0.0283393798111514,85738240.0,0.000558,-0.0406478401282082,-0.0684212511907343,-0.1015209263824329,28.31951029987789,-0.0116831939684431,0.9241223473164912,-0.0006012608719575,-0.0082461936667952,-0.0314938391413699,0.0054294771102564995,down
1983-07-19,-0.011298691437394,0.0,0.0137623411919032,0.0164582008794541,0.0280866437233997,0.0276516309581273,104926080.0,0.002232,-0.0489099470677893,-0.0566002192908309,-0.0740738984914999,35.95618733137357,-0.0119350679229232,0.9245259348040517,-0.0006731153792248,0.0028360722504059,-0.0181742952108017,-0.0141347636877999,down
1983-07-20,-0.0571441737109151,0.0,0.0238073732161146,0.0222028484009671,0.0297158340666315,0.0286086591565032,140103040.0,0.0111609999999999,-0.0704229617926027,-0.1056892407061165,-0.1292884971819796,15.385372769879112,-0.012886729079021,0.9153323357526,-0.0016765857343806,0.0179644441837865,0.0068979098286507,-0.0751086178947016,up
1983-07-21,0.0515117946044571,0.0,0.0409136690519299,0.0302717795425037,0.0316524233089768,0.0308936284454943,188599040.0,0.0094859999999999,-0.0197777721531802,-0.0570664744810257,-0.0721928080304735,29.244995942656217,-0.0127287572887384,0.9137996575907784,-0.0008091812244596,0.0079871154858495,0.0120448141879996,0.0435246791186076,up
1983-07-22,0.0086501616418264,0.0,0.0390663209526388,0.0306291587914748,0.031597122937207,0.0310790049373947,198293760.0,0.0016749999999999,0.0,-0.0140835827826939,-0.054050650690405,29.246192078170157,-0.012326314919842,0.921913299565748,0.0,0.0044473139533161,0.0250583196223532,0.004202847688510299,down
1983-07-25,-0.0142898834178983,0.0,0.0394452783359729,0.0285252333088694,0.0316070077132186,0.0310717234136309,197254400.0,0.0027909999999999,0.045451583474521,-0.0254271178718773,-0.0921086138436435,32.63165836728534,-0.0120931841189135,0.9269934849941258,0.0017928503609631,0.0004053658641025,0.0340004109137834,-0.0146952492820008,down
1983-07-26,-0.0927530360166631,0.0,0.0562068223304144,0.0388880530800526,0.0354058823200652,0.034320088551242,216823040.0,0.017857,-0.0979818010927607,-0.1057174893632272,-0.1563340755732233,23.809997866742503,-0.0131972077464605,0.9204055154161164,-0.0055072456856348,-0.0014337098252353,0.0295979402180315,-0.0913193261914278,down
1983-07-27,-0.0734835256061602,0.0,0.05924087111355,0.0425797871541709,0.0357579215432988,0.0360792337200041,215909120.0,0.0128349999999999,-0.1714325211327458,-0.1212150831921456,-0.2140931937935555,20.834007391829147,-0.0149356626370292,0.9119579797803948,-0.0101558118890959,-0.016667695413276,-0.0054299822189542,-0.0568158301928842,down
1983-07-28,-0.0620651300747698,0.0,0.0423920501802322,0.0435679502507492,0.0344595859384512,0.0370527824142832,206528000.0,0.0100439999999999,-0.2115914025410082,-0.2161352627067001,-0.2608676597340241,18.98810266414125,-0.0169287237320669,0.8823762493999091,-0.0089697933542241,-0.0208545173502365,-0.0338877103406023,-0.0412106127245333,up
1983-07-29,0.0257335986191084,0.0,0.0482596546531962,0.046731406291703,0.0357172890861623,0.0356470254440854,227306240.0,0.0039059999999999,-0.1086250823004035,-0.2028590006809582,-0.2140856019343473,17.419302626711044,-0.0179857291628565,0.8555230549171501,-0.0052422089584924,-0.0146205781689552,-0.0522278708062832,0.0403541767880636,down
1983-08-01,-0.010751997533592,0.0,0.0488153816284389,0.0464207991529956,0.0353068385143105,0.0356505510800623,258509440.0,0.001674,-0.0482728789470432,-0.1999979223153718,-0.2203396694424055,18.120918373483093,-0.0187424402079154,0.8290996068683747,-0.0023564590081033,-0.0061850405831793,-0.0584715433853453,-0.0045669569504126995,flat
1983-08-02,-0.0036229531613186,0.0,0.0417079927587229,0.0467091667751368,0.0349740823500913,0.0351375249005414,225043840.0,0.0005579999999999,0.011028685122475,-0.1214038301892191,-0.2142868114257626,18.243349598614813,-0.0191662287451221,0.8205473532987627,0.0004599843192264,0.003641439858355,-0.0536862848645083,-0.0072643930196736005,up
1983-08-03,0.0145445067118466,0.0,0.0338859657219021,0.0463560666751691,0.0353920414275801,0.0353186507223802,189745920.0,0.0022319999999999,0.0,-0.0379286906012482,-0.1545462444067944,20.52976988713904,-0.0191017869580889,0.8255342331588774,0.0,0.0022428679075416,-0.0354876297934241,0.012301638804305,down
1983-08-04,-0.0465919893122319,0.0,0.0277835378685437,0.0405842194513553,0.0361035765043255,0.0348047958936182,194073600.0,0.007254,-0.036229531613188,-0.0220573702449502,-0.2334252574391391,20.52976988713904,-0.0194122808633126,0.8353833447995725,-0.0010065845635346,-0.0136904276478464,-0.0284306058254175,-0.0329015616643855,up
1983-08-05,0.0187957261617646,0.0,0.0260370875707769,0.0416447197081372,0.0369353676939792,0.0352520928519327,176292480.0,0.00279,-0.0145445067118468,-0.0286719934229118,-0.2257146221705671,23.225619978033397,-0.0192117586424672,0.8430846068324902,-0.0003786965949301,0.0016683349337156,-0.0123699807663751,0.017127391228049002,flat
1983-08-08,0.0036897928954955,0.0,0.0261132505685823,0.0425111516593713,0.0358988799471384,0.0353850735388973,145165440.0,0.000558,-0.0250879942450478,-0.0144918126452751,-0.2115914025410082,24.34184930618595,-0.0187912040974462,0.8528913069364135,-0.000655129079984,-0.0175550277047142,-0.023669207542069,0.021244820600209702,up
1983-08-09,0.0110286851224751,0.0,0.0267882981832283,0.0356021842039143,0.0363416526956099,0.0348525429593654,154909440.0,0.001674,0.0338323070911763,0.0,-0.1214038301892191,29.62938381076273,-0.0181140265582139,0.8664457067967402,0.0009063099305849,-0.0022716676051756,-0.0294214101380205,0.0133003527276507,flat
1983-08-10,-0.0036361266779617,0.0,0.0255767946817919,0.0283775089234233,0.0363661810878003,0.0331430143309521,162538880.0,0.000558,0.0110693786864866,-0.0179199958893198,-0.0551690045109064,19.328072764509216,-0.0174215595225394,0.8761301635233284,0.0002831192259192,0.008122014720121,-0.0237280056692434,-0.0117581413980827,down
1983-08-11,-0.0145975853814862,0.0,0.0129241829276624,0.0207771700842297,0.0362667713007738,0.0312933589799049,122151680.0,0.002232,-0.0073524567483167,0.0150365809294117,-0.0073524567483167,16.66591998566372,-0.0168585433604293,0.8922797317732429,-9.502449598297224e-05,0.0030676004747429,-0.0071405223933029,-0.0176651858562291,down
1983-08-12,-0.0074069157761996,0.0,0.0099065775285676,0.0186553092040938,0.0359680778148089,0.0312786953785878,110794880.0,0.001116,-0.0254528867457318,-0.0110693786864867,-0.0394239909565039,17.093493444430834,-0.0163143393204806,0.904421672416148,-0.0002521509958724,0.0067885099820048,-0.0020653751151017,-0.0141954257582044,up
1983-08-15,0.0261176564986561,0.0,0.0162669980641288,0.0206748130409462,0.0369806506640932,0.0318552274430562,125888000.0,0.003906,0.0036493963453716,0.011028685122475,-0.0036229531613186,29.347254416892326,-0.0153904604935068,0.9180556114766112,5.936472328539956e-05,0.0073436554697907,0.0232258714733224,0.018774001028865398,down
1983-08-16,-0.0145445067118468,0.0,0.0168468779470079,0.0211603717680756,0.0369850941293403,0.0313834411286426,114087680.0,0.002232,0.0037034578880998,-0.0145445067118468,-0.0145445067118468,36.98630136986303,-0.0146692852245842,0.9277172397048274,6.239170302270263e-05,-0.0063953631240907,0.0189967924705194,-0.008149143587756102,down
1983-08-17,-0.0221453699050439,0.0,0.01897231806588,0.0212959255058686,0.0355384065193709,0.0313505982318983,100580480.0,0.0033489999999999,-0.0111999679045694,-0.0328511072451636,-0.0501824114276905,44.260994741326144,-0.0142042472193077,0.9344882163450496,-0.0002124893534131,0.0033016181898399,0.0141243975311469,-0.0254469880948838,up
1983-08-18,0.0113268280147957,0.0,0.01973829310548,0.0158977414463178,0.0328982510936235,0.031619843519755,98891520.0,0.0016749999999999,-0.0254528867457318,-0.0074069157761996,0.0075182904647057,40.35148390342052,-0.0135444112069764,0.9427432419317512,-0.0005023965389678,-0.003523459551579,0.0074606843625408,0.0148502875663747,up
1983-08-19,0.0074621875710446,0.0,0.01971401909413,0.0148464781882822,0.032859483571262,0.0317903048336689,95683840.0,0.001116,-0.0036897928954955,0.0074621875710445,-0.0036897928954955,44.64320000000002,-0.0127840677647571,0.9564146364261434,-7.274064759518456e-05,-0.0022683056860036,-0.0016021780167688,0.0097304932570482,flat
1983-08-22,-0.0037034578880998,0.0,0.0141977783568527,0.0148113919059505,0.0329119756285139,0.0310441012602073,82302080.0,0.000558,0.0151001832579338,-0.0218167600677702,-0.0110286851224751,44.64319999999997,-0.0120871825292319,0.9653606108803086,0.000214389055044,-0.0011367312970663,-0.0100072537142545,-0.0025667265910335,down
1983-08-23,-0.052047804306118,0.0,0.0259728038142342,0.0211777575809757,0.028623571066011,0.0318656606830792,82745600.0,0.0078129999999999,-0.0485109057597923,-0.0590432988599993,-0.0727290499152873,31.8183052320057,-0.0120267034127465,0.9687812326442046,-0.0012599642381498,-0.0170705781791764,-0.0206436628827991,-0.0349772261269416,down
1983-08-24,-0.0509771677945734,-0.0039213205995825,0.0314589984141597,0.0251770894864708,0.0263391641454719,0.0326217412272093,86517760.0,0.006696,-0.1037034578880998,-0.0867871705921734,-0.1167872231887091,31.8183052320057,-0.0124209297070928,0.9638866102575312,-0.0032624069172446,-0.0095348984391099,-0.0331738170050999,-0.041442269355463496,up
1983-08-25,0.0082639120293236,0.0,0.0307776413485589,0.0259464112622678,0.0233617235761592,0.0328071490442982,108124800.0,0.001116,-0.0929372735024514,-0.0895529374005374,-0.0962965421119002,28.571834911966363,-0.0124992217644057,0.9538682786587618,-0.0028603900717713,-0.0045726006987797,-0.0341917407490091,0.012836512728103301,up
1983-08-26,0.0122942692841563,0.0,0.0318423464810609,0.0268766766366063,0.0226076639160361,0.0328452039111705,115041920.0,0.001674,-0.0313705647966605,-0.0851861684476006,-0.0783596560439706,30.769442836269448,-0.012284581960142,0.94090190067972,-0.0009989123935618,0.0026940171401426,-0.0293881924625563,0.009600252144013699,up
1983-08-29,0.012144955925563,0.0,0.0342255559906478,0.0252304974375542,0.0229225913204162,0.0330939609472566,125628160.0,0.0016739999999999,0.0330556481172941,-0.0706339266680878,-0.0909096833050958,30.769442836269377,-0.01184288317378,0.9314937591493954,0.0011313479354456,-0.0032724061004461,-0.0314634626683696,0.0154173620260091,up
1983-08-30,0.0519966453777176,0.0,0.0368843499010648,0.0316261361805034,0.0261975654292058,0.0350339324981282,153699840.0,0.007254,0.0778637054663229,0.0313705647966604,-0.029524955696035,42.85647792594661,-0.010783194572798,0.9397013551801088,0.0028719521570133,0.0017279514283652,-0.012940197041335,0.0502686939493524,up
1983-08-31,0.1330853144184841,0.0076040964003189,0.0531418469757269,0.0522830391175093,0.0399261058134397,0.0424304174863893,171086720.0,0.0184159999999999,0.2064787608372327,0.2314043466992483,0.1245342475943169,62.96271715143772,-0.0082719605455579,0.9778963256359474,0.0109726627121499,0.0088319471660323,0.0053635018728557,0.12425336725245179,down
1983-09-01,-0.0234943924952644,0.0,0.0598848771152389,0.0535499355220843,0.0387000746899931,0.0413316993080193,176758400.0,0.0039069999999999,0.163996588033747,0.1926175630319988,0.0858151570670127,60.17602283539487,-0.0065218716576,1.0110263504257435,0.0098209155217194,0.0072839555004013,0.0173384071938553,-0.0307783479956657,up
1983-09-02,0.0446769465724067,0.0,0.0582458769635758,0.0546737285492434,0.0396014436838993,0.0422560044511466,183989120.0,0.0072549999999999,0.1558976036194408,0.2307686726883591,0.1259242052166986,62.18434248369949,-0.0044976496324751,1.0466486746932848,0.0090803926393342,0.0112035934384977,0.0259722662268979,0.033473353133909,up
1983-09-06,0.0361818642679038,0.0197355623279476,0.0559384620035654,0.0547564266783926,0.0401438571861662,0.0428261623704602,192666880.0,0.0027899999999999,0.0570432063501609,0.2599975628812478,0.1709989874227244,67.4592903363436,-0.0023708244033035,1.086561777299295,0.00319090923098,0.0113480101176757,0.0410216555006524,0.024833854150228096,down
1983-09-07,-0.1206330604559082,-0.0031744045147086,0.0937367403663844,0.0672626734420384,0.049373059203642,0.0451020986752022,222848640.0,0.020647,-0.0481070029805158,0.0532354885086838,0.0862760806470881,53.79773394880401,-0.0023690573502112,1.0959399631712985,-0.0045093936481894,-0.0015602735569546,0.0376044468533391,-0.1190727868989536,down
1983-09-08,-0.0830335886554186,0.0,0.0724968739156632,0.0711612946736778,0.0528769784197454,0.0456465754593649,244213760.0,0.0128349999999999,-0.1644748088633187,-0.1476532667849304,0.0495834721759413,46.06718949773989,-0.003364549746219,1.0674059477286335,-0.0119239094804668,0.0034246533643202,0.0320429337491399,-0.0864582420197388,down
1983-09-09,-0.0354308210045082,0.0,0.0724560511553058,0.0724156072449276,0.0533320888477893,0.0447156742456673,243125120.0,0.0050219999999999,-0.2222196938235644,-0.1580720250264797,0.0040980897613853,43.24321706364966,-0.0045067668684905,1.0386450318023357,-0.0161011615033965,0.0014579755092878,0.0260737515248428,-0.036888796513796,flat
1983-09-12,0.0,0.0,0.0628021374627966,0.07234043325331,0.0533291992335568,0.0444009252098943,270520320.0,0.0,-0.1155224614429146,-0.19407815235524,-0.0080966372837087,43.47821852569659,-0.0053503071566691,0.9991449077851426,-0.0072550575035785,-0.004863849277925,0.0097700305606105,0.004863849277925,up
1983-09-13,0.0448950036205648,0.0,0.0655265155271719,0.0736037170151894,0.054031739598457,0.0452362686505834,275018240.0,0.006138,0.0078735157787797,-0.1873012441617694,0.0239984517127929,50.27622668409172,-0.0054605873578726,0.9570663404145644,0.0005159240539316,-0.0094095524602793,-0.0109551445413473,0.0543045560808441,down
1983-09-14,-0.0117180117180117,0.0,0.0470319156138164,0.0718022269840098,0.0540013962928544,0.0452734227742016,234353280.0,0.001674,0.0326509117240469,-0.0866434634095848,-0.0380204820015944,53.21617203219316,-0.0056182987706916,0.9427802053126256,0.0015356349249195,0.0013761745114246,-0.0080463271351142,-0.0130941862294363,down
1983-09-15,-0.047427806463951,0.0,0.0359303495295022,0.0548945462997621,0.0547869516180139,0.0459121281522787,204709120.0,0.006696,-0.0163254558620236,-0.0511778525620675,-0.191274542229171,49.17131994772484,-0.00621198949275,0.9380407950898196,-0.0005865793353509,-0.0038546420547043,-0.0152424068831652,-0.0435731644092467,down
1983-09-16,-0.0249020351409429,0.0,0.0343358129396041,0.0549074500117598,0.054876496722732,0.0453835408534225,207320960.0,0.0033489999999999,-0.0820330820330821,-0.0408209539273985,-0.1924403281030617,46.73886578560367,-0.0068734965884623,0.9355301600694472,-0.0028166725595471,0.0036339936182023,-0.0131026762025806,-0.0285360287591452,up
1983-09-19,0.0893638762219952,0.0,0.0559107643156605,0.0620822011945137,0.0587816634309543,0.0482943324169526,194454400.0,0.011719,0.0118569516159878,0.0448950036205648,-0.1578962880873362,51.48504311415493,-0.0063785919302488,0.9459520004371046,0.0006629312273036,0.0119354869404262,0.0035575767119917,0.07742838928156899,flat
1983-09-20,0.0039060039060037,0.0,0.0524189137216264,0.0599110632141074,0.058788028796315,0.0482950373995336,198903040.0,0.0005579999999999,0.0663855986080439,0.0039060039060037,-0.1841268396470609,48.42117176594861,-0.0058736427885687,0.9489532759819568,0.0034798609657935,0.0050690748015871,0.0182257335926911,-0.0011630708955834004,down
1983-09-21,-0.0194540320050203,0.0,0.0530299093395759,0.0481313621474536,0.0577302639823332,0.0483589720108226,183868160.0,0.0027899999999999,0.0723436379996644,-0.0039523172053292,-0.0902533381637511,35.624846000492795,-0.0056336553665849,0.9511308565366792,0.0038363765644173,-0.0003295608872793,0.0164912968027328,-0.019124471117740998,up
1983-09-22,0.0317439999999999,0.0,0.0466537108179453,0.0415920293998272,0.0567665953083612,0.048742069589707,180924800.0,0.0044639999999999,0.0156240156240154,0.0788328983470521,0.0236205473363386,40.37265006733968,-0.0050253272682605,0.96481172075773,0.0007289183067378,0.0042867102522796,0.0247989335329021,0.027457289747720298,down
1983-09-23,-0.2538441921854861,-0.2307687005906719,0.1317445679190214,0.09148969900225,0.0810605893711214,0.0671913644735284,702244480.0,0.003348,-0.2451347488059129,-0.1744650673336486,-0.2081641907854797,24.29868194074595,-0.0074294539460034,0.9416583169635206,-0.0322951715633728,-0.0031192941116584,0.0179032304106392,-0.2507248980738277,up
1983-09-26,0.0257715293878569,0.0051543058775714,0.1199209082770751,0.0924344502850465,0.0812937065826091,0.0674837015138367,815601920.0,0.0022319999999999,-0.2103182222222223,-0.2226562226562227,-0.1877573709579503,22.115102955113272,-0.0090057987340241,0.9051181683310467,-0.0252215522361086,0.0005270039518763,0.006427467540379,0.0252445254359806,down
1983-09-27,-0.0552728975497302,0.0,0.1170983058214193,0.0904891505762283,0.0818405200976623,0.0677224264723802,853740160.0,0.0061379999999999,-0.2769196837803003,-0.2684795872119373,-0.2656222656222656,25.41409661099173,-0.0106278375424844,0.8607913833449149,-0.0324268258192763,-0.0098429415100661,-0.0085047029827473,-0.0454299560396641,down
1983-09-28,-0.02659397012706,0.0,0.1166110082547574,0.0903470901803261,0.0805493289543801,0.0677848831657611,907168640.0,0.00279,-0.0566973646532851,-0.2738062222222222,-0.2766763703845364,28.220717254117275,-0.012000114813586,0.816711608457859,-0.0066115368576072,-0.0033911464120335,-0.0115412513595346,-0.0232028237150265,down
1983-09-29,-0.0054641063052653,0.0,0.1106767181060431,0.0903020153915438,0.072759846952477,0.0677551993387408,934899840.0,0.000558,-0.085421750758674,-0.2999951753751145,-0.2448117661930149,29.677203042985624,-0.0129830201990522,0.7662889124826848,-0.0094541990288424,-0.0015679250246576,-0.0173036152348208,-0.0038961812806076997,up
1983-09-30,0.0164823803944349,0.0,0.0328695952038479,0.0911734245647664,0.0732506888088822,0.0678177437898207,392004480.0,0.0016739999999999,-0.0159563820762361,-0.0463887528981423,-0.2127606033338925,31.01238544596677,-0.0134716096583313,0.7759089839518533,-0.0005244798197638,-0.0088209247654895,-0.022924119070125,0.0253033051599244,flat
1983-10-03,0.0,0.0,0.0276584215437869,0.0833819475001302,0.0718573180740461,0.0677656930998805,268831360.0,0.0,0.0109282126105305,-0.0703473241542022,-0.2773402773402774,25.85029867121783,-0.013700885050549,0.7806308947689581,0.0003022571111021,-0.0067755917390925,-0.0300555508951987,0.0067755917390925,down
1983-10-04,-0.0108100777821904,0.0,0.0157033478750646,0.0828792732787949,0.0706202438216871,0.0677549591892804,219331840.0,0.0011159999999999,0.0054941267981449,-0.0265939701270601,-0.2879336192169577,26.02734681853886,-0.0138134069669527,0.795792335275744,8.62761843809856e-05,0.000576917260743,-0.0198483983141569,-0.0113869950429334,down
1983-10-05,-0.0164021112210026,0.0,0.0125992438195386,0.0829269808792227,0.0668694626337294,0.0673094720712677,182766080.0,0.001675,-0.0270348809051018,-0.0164021112210026,-0.2857173333333334,27.73672025218765,-0.0138777656539703,0.8159251241273039,-0.0003406190561555,-0.0008140505286877,-0.0173138586613477,-0.015588060692314899,down
1983-10-06,-0.0111104474045755,0.0,0.0130919687462797,0.0804852561779066,0.0651513466152448,0.0668472632711968,172798080.0,0.0011159999999999,-0.0378449586872923,-0.0219863532979529,-0.3153857287595889,28.571236088280457,-0.0138590635921868,0.8297986400860596,-0.0004954650163382,0.0041076532742396,-0.0117277879829328,-0.0152181006788151,down
1983-10-07,-0.0842645726366656,0.0,0.0339275791689893,0.0325350169030155,0.0668382098231528,0.0682001865171814,198490880.0,0.00837,-0.1092919184105131,-0.118920542053721,-0.1597927193120202,13.385260127841477,-0.014354165240736,0.8260618485419988,-0.0037080102144034,0.0053417627249521,0.0023933641317581,-0.0896063353616177,down
1983-10-10,-0.0306728232189973,-0.012269129287599,0.03103603495809,0.0290441417220143,0.0667612257789644,0.0681472168147011,271335680.0,0.0016739999999999,-0.1222149214503315,-0.1459457365091973,-0.2060261686282631,12.213239216973776,-0.0148010492646337,0.8166927940870912,-0.0037930665745327,0.0002018700535679,0.0094352383962983,-0.0308746932725652,down
1983-10-11,-0.0189860496767607,0.0,0.0299247597088419,0.0266504158481238,0.0650346735724902,0.0679983359255522,287965440.0,0.0016739999999999,-0.1292056780428873,-0.1530047688526356,-0.1755297347275309,12.40258387163992,-0.0151160376108255,0.8065390000045387,-0.0038664488684513,-0.0067581523598894,0.002035229837809,-0.012227897316871301,up
