variant,fold,train_n,val_n,test_n,best_iteration,accuracy,macro_recall,min_recall,score
ridge_base,1,353,63,412,0,0.38349514563106796,0.36400088353735655,0.20634920634920634,0.34221767914658224
ridge_base,2,703,125,412,0,0.35436893203883496,0.34877452640610535,0.15315315315315314,0.3124474545718797
ridge_base,3,1054,186,412,0,0.3737864077669903,0.37134412312951043,0.2204724409448819,0.3423909290113247
ridge_base,4,1404,248,412,0,0.36650485436893204,0.3637848252958731,0.04395604395604396,0.30117908356443673
ridge_base,5,1754,310,412,0,0.32281553398058255,0.3296160361377753,0.06493506493506493,0.27327959081863684
