variant,fold,train_n,val_n,test_n,best_iteration,accuracy,macro_recall,min_recall,score
ridge_plus_regime,1,343,61,404,0,0.39603960396039606,0.3898562432678763,0.2916666666666667,0.37331000829389427
ridge_plus_regime,2,686,122,404,0,0.34405940594059403,0.32922914689444266,0.1559633027522936,0.30199110758908854
ridge_plus_regime,3,1030,182,404,0,0.38366336633663367,0.3867458798760193,0.18796992481203006,0.34544943209352863
ridge_plus_regime,4,1373,243,404,0,0.3712871287128713,0.3521397616468039,0.025,0.2962854928504768
ridge_plus_regime,5,1717,303,404,0,0.3217821782178218,0.33212387028176504,0.07894736842105263,0.2763177238776509
