date,open,high,low,close,adj_close,volume,is_earnings_date,days_since_earnings,days_until_earnings,intraday_return,intraday_return_rate,intraday_label,daily_return,daily_return_rate,daily_label,daily_range,overnight_return,overnight_return_rate,overnight_label,volume_5,volume_10,volume_20,volatility_5,volatility_10,volatility_20,volatility_30,body_length,upper_shadow_length,lower_shadow_length,return_3,return_5,return_10,rsi_14,macd,ma_ratio_5_21,return_3_volatility_5,target_return_next_day,target_return_rate_next_day,target_label_next_day,target_return_next_3d,target_return_rate_next_3d,target_label_next_3d,label,nasdaq_return_1,nasdaq_return_5,relative_strength,log_return,open_log_return,high_log_return,low_log_return,close_log_return,log_return_3,log_return_5,log_volume_return,hl_log_range,oc_log_return,realized_vol_20,realized_vol_60,tb_vol,target_tb_next_day,regime_id,regime_confidence,regime_name
2012-05-03,21.089287,21.121429,20.725,20.779285,17.792774,390549600,0,9.0,82.0,-0.3100019999999972,-0.0146995012206907,down,-0.1485709999999969,-0.0070991983125264,down,0.0190780866617883,0.1614310000000003,0.0077136903082666,up,468361040.0,685731480.0,751101820.0,0.0140562140268705,0.0334261480553693,0.0295533934753519,0.02570253366764,0.3100019999999972,0.0321420000000003,0.0542850000000001,-0.003698763757629,-0.0425868167040345,-0.0095669685414679,43.82940187921565,-0.0361226209986185,0.9772605535165024,-5.199061501206542e-05,-0.5067330000000005,-0.0284797075486936,down,-0.4171290000000027,-0.0234437305841125,down,down,-0.0116182321661296,-0.0086245235108018,0.004519033853603201,-0.007124517522757667,0.017527892441240756,0.006786629373701558,0.0024845797917287804,-0.007124517522757667,-0.0037056210986415347,-0.04352023222510711,-0.09014009541714785,0.01894741651264922,-0.014808609433081966,0.028984065446912087,0.02096873589121949,,,,,
2012-05-04,20.610001,20.655714,20.184643,20.1875,17.286041,529992400,0,10.0,81.0,-0.4225010000000004,-0.0204998049248032,down,-0.5917850000000016,-0.0284795651053441,down,0.0233347863777089,-0.1692840000000011,-0.0081467673213973,down,493015040.0,635632200.0,745536540.0,0.016577568892685,0.0337568936793889,0.0297489863971395,0.0261850179395818,0.4225010000000004,0.0457129999999992,0.0028569999999987,-0.0289969994744679,-0.0626035924605793,-0.0134908998292184,45.89312538668898,-0.1057563683426074,0.9692343637919656,-0.0004806997564691,0.1293620000000004,0.0074836106196902,up,0.1201860000000003,0.0069527776776649,up,up,-0.0224713023973377,-0.0367717532506013,-0.0060082627080064,-0.02889297601153773,-0.02298874300499243,-0.022296129381501828,-0.02641863327365357,-0.02889297601153773,-0.029425720556006785,-0.06464902586761191,0.30530768828790045,0.02306992040480099,-0.020712842439627087,0.029172613709187216,0.0213103073987757,,,,,
2012-05-07,20.053572,20.456072,20.043928,20.338572,17.415403,460118400,0,13.0,78.0,0.2850000000000001,0.0142119319191613,up,0.1510719999999992,0.0074834427244581,up,0.0202641562052634,-0.1339280000000009,-0.0066342043343653,down,483809760.0,584991120.0,738665620.0,0.0145751470259038,0.0338528293659143,0.0298159657644521,0.0262261033094695,0.2850000000000001,0.1174999999999997,0.0096439999999979,-0.0281578772331001,-0.0248295633365407,-0.0038830717583668,37.09407413556959,-0.1470561946851276,0.969340374445158,-0.0004104052006097,-0.0397580000000026,-0.002282921618294,flat,0.031803,0.0018261420651592,flat,flat,0.0004802972028881,-0.0290839213133052,0.00700314552157,0.007455580683271901,-0.0273691509241063,-0.00971223042010827,-0.006995802754064417,0.007455580683271901,-0.028561912851023375,-0.02514301642690703,-0.14137881886614778,0.02035349273875688,0.014111889167751515,0.029243045922374467,0.02092428643757082,,,,,
2012-05-08,20.342142,20.410713,19.954643,20.292143,17.375645,497252000,0,14.0,77.0,-0.0499989999999996,-0.0024579024175526,flat,-0.0464289999999998,-0.0022828053021618,flat,0.0224752013624189,0.0035699999999998,0.0001755285474319,flat,461060320.0,527101400.0,719041960.0,0.0146072354553156,0.0331415010678815,0.0297737955904733,0.0259654961792602,0.0499989999999996,0.0685710000000021,0.3374999999999986,-0.0234436362945116,-0.0239637528127222,0.0141000999500249,37.108357367767454,-0.1814414923075027,0.9699335435256786,-0.0003424467152827,0.0305820000000025,0.0017600497708144,flat,-0.0449529999999995,-0.0025871269814731,flat,flat,-0.0038846932125793,-0.0341491469676265,0.0016018879104174998,-0.0022854148743718383,0.014287402311850439,-0.0022198476648642718,-0.0044644169060457095,-0.0022854148743718383,-0.02372281020263763,-0.024255554747106917,0.07761309201733013,0.02259806197993807,-0.0024609280184710687,0.02920669640217057,0.020931667247463173,,,,,
2012-05-09,20.132143,20.499287,20.030357,20.327856,17.406227,480704000,0,15.0,76.0,0.1957130000000013,0.0097214191256242,up,0.0357130000000012,0.0017599422594252,flat,0.0230683452303086,-0.1600000000000001,-0.0078848251759314,down,471723280.0,484594040.0,708246420.0,0.0138021254614391,0.0132628488434723,0.0298074943275317,0.0258368996151659,0.1957130000000013,0.1714309999999983,0.1017860000000006,0.0069526191950464,-0.0286699220407479,-0.066918030178769,43.27982562731135,-0.2034649307032978,0.9688761348588486,9.596092241564038e-05,0.0409790000000001,0.0023542724106723,flat,-0.3351760000000006,-0.0192560972576079,down,flat,-0.0039236249621102,-0.0408974729888249,0.0056835672215354,0.0017583953757314141,-0.010377002801948088,0.004330194984168756,0.0037871246964016336,0.0017583953757314141,0.006928561184631583,-0.029088932349663907,-0.03384524371488595,0.023141132267705648,0.009674470159208663,0.029245091261341675,0.020824941255001436,,,,,
2012-05-10,20.520714,20.567142,20.30143,20.375713,17.447206,333200000,0,16.0,75.0,-0.1450010000000006,-0.0070660796695475,down,0.0478570000000004,0.0023542571336593,flat,0.0130406234127856,0.192858000000001,0.0094873753533083,up,460253360.0,464307200.0,694189580.0,0.0142081077643154,0.0135575650965526,0.029843346549408,0.0258147776819715,0.1450010000000006,0.0464279999999988,0.0742830000000012,0.0018261360728768,-0.0194218424743681,-0.061181544732892,48.99785904851419,-0.2145834202646384,0.9694028569558776,2.594593811573805e-05,-0.1165140000000022,-0.0066780893169944,down,-0.5305900000000001,-0.0304111729981293,down,down,-0.0003646249113602,-0.0299772359839525,0.0027188820450195,0.0023514902121792858,0.019117123010564896,0.0033046487558983095,0.013442354132482404,0.0023514902121792858,0.001824470713538793,-0.019612924614726794,-0.3665087848499411,0.013003426891121552,-0.007091162639177063,0.029287509725646636,0.020770387670498196,,,,,
2012-05-11,20.178572,20.516787,20.155357,20.239643,17.330692,399546000,0,17.0,74.0,0.0610710000000018,0.0030265273479214,flat,-0.1360700000000001,-0.0066780485178604,down,0.0178575284158916,-0.197141000000002,-0.0096752933259318,down,434164080.0,463589560.0,671184640.0,0.0053164565259059,0.0135484792294235,0.0293080975581675,0.0257565792960643,0.0610710000000018,0.2771439999999998,0.0232150000000004,-0.0025872082608524,0.0025829349845201,-0.0601823584851822,48.00831217552218,-0.2317036793766291,0.9743358137715772,-1.3754780242286844e-05,-0.2596409999999984,-0.0149815714225374,down,-0.630903,-0.036403797378662,down,down,6.141714315588409e-05,-0.0076175334574981,-0.006739465661016284,-0.006700446455899289,-0.01681356572904269,-0.002451324712163583,-0.007221217777848121,-0.006700446455899289,-0.0025905608679886766,0.0025796049409111867,0.18158599171664136,0.017773319956805977,0.0030219566339659866,0.028740076680103317,0.020536073800844445,,,,,
2012-05-14,20.091785,20.268213,19.914286,19.936428,17.071051,352626400,0,20.0,71.0,-0.1553570000000022,-0.0077323642473778,down,-0.3032150000000015,-0.0149812425051173,down,0.0177527789832761,-0.1478579999999993,-0.007305366008679,down,412665680.0,448237720.0,636276620.0,0.00714590762447,0.010833695020259,0.0280438150577167,0.0257208854712939,0.1553570000000022,0.1764279999999978,0.0221419999999987,-0.0192557444326643,-0.0197724796018127,-0.0441111009037598,49.15807600248826,-0.2666645811951262,0.9742139225462064,-0.0001375997709562,-0.1544349999999994,-0.0090466017587317,down,-0.8593280000000014,-0.0503383183613007,down,down,-0.0106482297845363,-0.0186559867800083,-0.004333012720581,-0.015094594849353715,-0.004310224235704485,-0.01218963235996684,-0.012032745520318855,-0.015094594849353715,-0.019443551093074114,-0.019970570591714507,-0.12491976263706306,0.017616433117157673,-0.0077624139796833025,0.02740510613712974,0.02063501162216792,,,,,
2012-05-15,20.051786,20.115,19.705357,19.756071,16.916616,476336000,0,21.0,70.0,-0.2957150000000013,-0.0147475641321925,down,-0.1803570000000007,-0.0090466055403706,down,0.0207350439264972,0.1153580000000005,0.0057862923087325,up,408482480.0,434771400.0,608817020.0,0.0073839569767158,0.0109157167656729,0.0251928575547517,0.024934333055116,0.2957150000000013,0.0632139999999985,0.0507139999999992,-0.0304108131087241,-0.0264177125106993,-0.0497483977909376,13.415662012125736,-0.3054041415236312,0.9711958722085416,-0.0002245521356217,-0.2168270000000021,-0.0128173979949655,down,-0.6969470000000015,-0.0411989608323556,down,down,-0.0030386994060376,-0.0178225381304254,-0.006007906134333,-0.009087774557604789,-0.0019927979619525082,-0.00758799133371868,-0.010546835906330543,-0.009087774557604789,-0.030882815862857717,-0.026772930274946788,0.3007143472924838,0.020575277689769727,-0.014857390575335291,0.024582312759907254,0.02068121630974348,,,,,
2012-05-16,19.7875,19.888929,19.322857,19.502857,16.699789,560896000,0,22.0,69.0,-0.2846430000000026,-0.014384990524321,down,-0.2532139999999998,-0.0128170221700458,down,0.0290250807868817,0.0314290000000028,0.0015908527560972,flat,424520880.0,448122080.0,589135260.0,0.0067402128153197,0.0103250934548201,0.025252437910177,0.0246765578097736,0.2846430000000026,0.1014289999999995,0.1799999999999997,-0.0364031124462028,-0.0405846538857812,-0.068091017063573,12.636358512105588,-0.3524746672337322,0.968289421884601,-0.0002453647250274,-0.4880659999999999,-0.0292258782431322,down,0.4648439999999993,0.02783532175167,up,down,-0.006814653128309,-0.0206732258664562,-0.006002369041736799,-0.01289986885856953,-0.01326780188503296,-0.011302560139473172,-0.019601832013669718,-0.01289986885856953,-0.037082238265527756,-0.041431194509248113,0.16341201720980436,0.0288745495639668,-0.014489457548871817,0.02463785404795061,0.020532358330850393,0.01842838848053701,down,,,
2012-05-17,19.475357,19.553572,18.932858,18.932858,16.211723,717220000,0,23.0,68.0,-0.5424989999999994,-0.0278556639552229,down,-0.5699989999999993,-0.0292264359011604,down,0.0327850132293814,-0.0274999999999998,-0.0014100498198802,flat,501324880.0,480789120.0,583260300.0,0.0088153548375876,0.0124964637072028,0.0249639796467004,0.0250835236590426,0.5424989999999994,0.0782150000000001,0.0,-0.0503385059750923,-0.0708124913223896,-0.0888590247450767,11.118165236836816,-0.4308064846164718,0.9604896222704872,-0.0004437517921644,0.0079460000000004,0.0004901391419036,flat,0.8211019999999998,0.0506486571476702,up,flat,-0.0209983496527542,-0.0408877556769454,-0.008228086248406197,-0.02966203654821742,-0.0159005024244947,-0.017005264523082708,-0.020389764588270687,-0.02966203654821742,-0.05164967996439137,-0.07344472126964471,0.24584712208488924,0.03225904962915437,-0.02825099167259446,0.024329855241114258,0.020903508814050023,0.01896242486674264,up,,,
2012-05-18,19.07,19.407499,18.649286,18.942142,16.219669,732292400,0,24.0,67.0,-0.1278579999999998,-0.0067046670162558,down,0.0092840000000009,0.0004903644235857,flat,0.0400278384567068,0.1371420000000007,0.0072435973480602,up,567874160.0,501019120.0,568325660.0,0.0107797006705798,0.0107663699374183,0.0245446815517701,0.0248200527362728,0.1278579999999998,0.3374990000000011,0.2928560000000004,-0.0411989306983153,-0.0641069113719051,-0.0616895603715169,14.247475098370105,-0.486527487014726,0.952332310139028,-0.0004441121408758,0.9449639999999988,0.0582603751038321,up,1.2287579999999991,0.0757572796337582,up,up,-0.0124036063214226,-0.0528423780888408,0.0128939707450083,0.0004902442342413771,-0.021033503170308165,-0.007498442967970309,-0.015091069935380563,0.0004902442342413771,-0.04207166117254568,-0.06625403057950388,0.02079726015782768,0.039851676596564446,-0.006727244268045086,0.023901768276341984,0.020888846649383903,0.018140918324095597,up,,,
2012-05-21,19.089287,20.055,19.073214,20.045713,17.164633,631106000,0,27.0,64.0,0.9564260000000004,0.0501027618265679,up,1.1035709999999987,0.0582600953999816,up,0.0489773549087527,0.1471449999999983,0.0077681288631453,up,623570080.0,518117880.0,551554500.0,0.0334777706988273,0.0230044950509925,0.0281777706119889,0.0273893127983519,0.9564260000000004,0.0092870000000004,0.0160729999999986,0.0278346910916693,0.0054816740491325,-0.0143991918410004,39.97687525153882,-0.4366049163921133,0.954335978907955,0.0009318434058395,-0.1318079999999994,-0.0076790456282985,down,0.1235440000000025,0.0071975905339777,up,down,0.024622199199362,-0.0190761721286489,0.033637896200619605,0.05662614008516442,0.0010108680302320927,0.03281896145079077,0.02247708120596892,0.05662614008516442,0.02745434777118813,0.005466704355014063,-0.14870605177931395,0.05019355684138653,0.04888802778688714,0.027470203243011686,0.02207173977693427,0.026657328191155162,flat,,,
2012-05-22,20.34107,20.495714,19.735001,19.891787,17.032825,694870400,0,28.0,63.0,-0.4492829999999976,-0.0220874811403725,down,-0.1539259999999984,-0.0076787490671944,down,0.038242567145928,0.2953569999999992,0.0147341728378531,up,667276960.0,537879720.0,532490560.0,0.0333751445839655,0.0230953830626835,0.0278641245339543,0.0273535320649554,0.4492829999999976,0.1546440000000011,0.1567860000000003,0.0506489300241939,0.0068695845444168,-0.0197296066758448,36.11563246184802,-0.4047952338086666,0.9568457136069962,0.0016904153625806,0.4156019999999998,0.0244000628198786,up,0.1626919999999998,0.0095516744873501,up,up,-0.00285538577205,-0.0188958073427291,-0.004823363295144399,-0.0077083824565242764,0.0635147072972706,0.021737291892772515,0.034108817405575476,-0.0077083824565242764,0.049408001862881405,0.006846096456094575,0.09625151745601812,0.037822031328583534,-0.022335061966907578,0.02714975310462002,0.022090536932467954,0.025299617962398158,up,,,
2012-05-23,19.910713,20.457144,19.758215,20.377144,17.448427,584897600,0,29.0,62.0,0.466431,0.0234261324544229,up,0.4853570000000005,0.0243998691520274,up,0.0342996545541416,0.0189260000000004,0.0009514479518607,flat,672077280.0,548299080.0,516446560.0,0.0334486840615232,0.0245426999285442,0.0195647900774209,0.0278293809475709,0.466431,0.0799999999999983,0.1524980000000013,0.0757571134246593,0.0448286627954048,0.0024246531459097,45.0570805356836,-0.3365421294050179,0.9646129845525816,0.0025339757523544,-0.1602499999999977,-0.0091842089834228,down,0.0522960000000018,0.0029971756193267,flat,down,0.0038885972775346,-0.0083227517883858,0.0205112718744928,0.02410694761189669,-0.02138406635475354,-0.001883629777636564,0.0011755944450571043,0.02410694761189669,0.07302470524053715,0.04385291292656086,-0.17228856391042768,0.03476280710588974,0.023155951999742914,0.0193796003037684,0.022181798274447755,0.025264073055665172,flat,,,
2012-05-24,20.566786,20.589287,20.043928,20.190001,17.288177,496230000,0,30.0,61.0,-0.3767850000000017,-0.0183200719840232,down,-0.1871430000000025,-0.0091839661141915,down,0.0270113409107804,0.1896419999999992,0.0093066035161747,up,627879280.0,564602080.0,514454640.0,0.0285233748890116,0.0247168441056182,0.0196111144125586,0.0278502102318494,0.3767850000000017,0.0225009999999983,0.1460729999999976,0.0071979480101305,0.0664000649030378,-0.0091143804391042,50.034136755034574,-0.2941610233405605,0.9806232465545794,0.0002053097695245,-0.0926600000000021,-0.0053597322609551,down,0.4235439999999997,0.0244990550478514,up,down,-0.0037683444673898,0.0091303384314658,-0.0054156216468017,-0.00922639873060449,0.0324195159103664,0.006438730642549295,0.01435691076237866,-0.00922639873060449,0.007172166424767866,0.06428855074417344,-0.16439725994731091,0.026844626986060497,-0.018489962641228295,0.019424294218549312,0.022164179524810652,0.02413424336191495,flat,,,
2012-05-25,20.163929,20.208929,19.945356,20.081785,17.195517,328507200,0,31.0,60.0,-0.0821439999999995,-0.0040738092263665,flat,-0.1082159999999987,-0.0053598808637997,down,0.013124978680929,-0.0260719999999992,-0.0012913322787848,flat,547122240.0,557498200.0,510543880.0,0.0292877703655584,0.0246845953057922,0.0195908506393656,0.0274438472282948,0.0821439999999995,0.0450000000000017,0.1364289999999997,0.0095515802577212,0.0601644206869529,-0.0077994458696727,46.45356209936552,-0.2662368060725057,0.9956521026255906,0.0002797444892163,0.3052060000000018,0.017749161016793,up,0.4721709999999994,0.0274589592159398,up,up,-0.0006514991272645,0.0211386932472927,-0.0047083817365352,-0.005374296559250702,-0.01978212940801871,-0.01864635553592109,-0.004929930710580344,-0.005374296559250702,0.009506252322041159,0.05842400995068153,-0.41248077240067005,0.013128202160719528,-0.00408212979246051,0.01940476364953432,0.022174153833213563,0.022921059622763976,flat,,,
2012-05-29,20.389286,20.5,20.189644,20.438213,17.500723,380508800,0,35.0,56.0,0.0489270000000026,0.0023996426358432,flat,0.3564280000000011,0.0177488206352174,up,0.0151850849191168,0.3075009999999984,0.0153124336307752,up,497002800.0,560286440.0,504262080.0,0.0158350966993523,0.0247231120105019,0.0189418389726733,0.026631683342963,0.0489270000000026,0.0617869999999989,0.1996419999999972,0.0029969361751578,0.0195802464097936,0.0251692529875462,51.85823145521393,-0.2128918175454259,1.0021293264534104,4.7456774135411605e-05,0.210998,0.0120565304644842,up,-0.3449589999999993,-0.0197111285059479,down,up,0.0117919319239032,0.0083520462569064,0.005956888711314201,0.017593149604128833,0.011114251720546697,0.014300349700582249,0.012173465394899274,0.017593149604128833,0.0029924543142734097,0.019391019469646265,0.14695054858946222,0.01525508646640283,0.002396768091121678,0.018722942188735013,0.02228315598269419,0.022438123926515577,flat,,,
